"","collection","pathway","gene_id","gene_symbol"
"7606","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000175104","TRAF6"
"7607","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000087077","TRIP6"
"7608","CP:KEGG_LEGACY","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY","ENSG00000101966","XIAP"
"7609","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000152457","DCLRE1C"
"7610","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000107447","DNTT"
"7611","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000168496","FEN1"
"7612","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000174405","LIG4"
"7613","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000020922","MRE11"
"7614","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000187736","NHEJ1"
"7615","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000166169","POLL"
"7616","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000122678","POLM"
"7617","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000253729","PRKDC"
"7618","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000113522","RAD50"
"7619","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000152422","XRCC4"
"7620","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000079246","XRCC5"
"7621","CP:KEGG_LEGACY","KEGG_NON_HOMOLOGOUS_END_JOINING","ENSG00000196419","XRCC6"
"7622","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000142208","AKT1"
"7623","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000105221","AKT2"
"7624","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000117020","AKT3"
"7625","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000078061","ARAF"
"7626","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000002330","BAD"
"7627","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000157764","BRAF"
"7628","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000132906","CASP9"
"7629","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000110092","CCND1"
"7630","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000135446","CDK4"
"7631","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000105810","CDK6"
"7632","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000147889","CDKN2A"
"7633","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000101412","E2F1"
"7634","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000007968","E2F2"
"7635","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000112242","E2F3"
"7636","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000138798","EGF"
"7637","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000146648","EGFR"
"7638","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000141736","ERBB2"
"7639","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000189283","FHIT"
"7640","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000118689","FOXO3"
"7641","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000177885","GRB2"
"7642","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000174775","HRAS"
"7643","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000133703","KRAS"
"7644","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000169032","MAP2K1"
"7645","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000126934","MAP2K2"
"7646","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000100030","MAPK1"
"7647","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000102882","MAPK3"
"7648","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000213281","NRAS"
"7649","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000140992","PDPK1"
"7650","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000121879","PIK3CA"
"7651","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000051382","PIK3CB"
"7652","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000171608","PIK3CD"
"7653","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000105851","PIK3CG"
"7654","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000145675","PIK3R1"
"7655","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000105647","PIK3R2"
"7656","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000117461","PIK3R3"
"7657","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000141506","PIK3R5"
"7658","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000124181","PLCG1"
"7659","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000197943","PLCG2"
"7660","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000154229","PRKCA"
"7661","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000166501","PRKCB"
"7662","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000126583","PRKCG"
"7663","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000132155","RAF1"
"7664","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000077092","RARB"
"7665","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000068028","RASSF1"
"7666","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000266094","RASSF5"
"7667","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000139687","RB1"
"7668","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000186350","RXRA"
"7669","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000204231","RXRB"
"7670","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000143171","RXRG"
"7671","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000115904","SOS1"
"7672","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000100485","SOS2"
"7673","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000101109","STK4"
"7674","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000163235","TGFA"
"7675","CP:KEGG_LEGACY","KEGG_NON_SMALL_CELL_LUNG_CANCER","ENSG00000141510","TP53"
"7676","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000151694","ADAM17"
"7677","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000117362","APH1A"
"7678","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000138433","CIR1"
"7679","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000005339","CREBBP"
"7680","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000159692","CTBP1"
"7681","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000175029","CTBP2"
"7682","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000198719","DLL1"
"7683","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000090932","DLL3"
"7684","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000128917","DLL4"
"7685","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000135144","DTX1"
"7686","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000091073","DTX2"
"7687","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000178498","DTX3"
"7688","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000163840","DTX3L"
"7689","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000110042","DTX4"
"7690","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000107404","DVL1"
"7691","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000004975","DVL2"
"7692","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000161202","DVL3"
"7693","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000100393","EP300"
"7694","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000116478","HDAC1"
"7695","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000196591","HDAC2"
"7696","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000114315","HES1"
"7697","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000197921","HES5"
"7698","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000101384","JAG1"
"7699","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000184916","JAG2"
"7700","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000108773","KAT2A"
"7701","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000114166","KAT2B"
"7702","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000106003","LFNG"
"7703","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000161021","MAML1"
"7704","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000184384","MAML2"
"7705","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000196782","MAML3"
"7706","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000100060","MFNG"
"7707","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000196498","NCOR2"
"7708","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000162736","NCSTN"
"7709","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000148400","NOTCH1"
"7710","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000134250","NOTCH2"
"7711","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000074181","NOTCH3"
"7712","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000204301","NOTCH4"
"7713","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000133961","NUMB"
"7714","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000105245","NUMBL"
"7715","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000080815","PSEN1"
"7716","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000143801","PSEN2"
"7717","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000205155","PSENEN"
"7718","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000171611","PTCRA"
"7719","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000168214","RBPJ"
"7720","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000124232","RBPJL"
"7721","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000169733","RFNG"
"7722","CP:KEGG_LEGACY","KEGG_NOTCH_SIGNALING_PATHWAY","ENSG00000100603","SNW1"
"7723","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000134480","CCNH"
"7724","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000134058","CDK7"
"7725","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000147400","CETN2"
"7726","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000139842","CUL4A"
"7727","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000158290","CUL4B"
"7728","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000167986","DDB1"
"7729","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000134574","DDB2"
"7730","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000012061","ERCC1"
"7731","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000104884","ERCC2"
"7732","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000163161","ERCC3"
"7733","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000175595","ERCC4"
"7734","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000134899","ERCC5"
"7735","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000225830","ERCC6"
"7736","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000049167","ERCC8"
"7737","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000110768","GTF2H1"
"7738","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000145736","GTF2H2"
"7739","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000111358","GTF2H3"
"7740","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000213780","GTF2H4"
"7741","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000272047","GTF2H5"
"7742","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000105486","LIG1"
"7743","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000020426","MNAT1"
"7744","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000132646","PCNA"
"7745","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000062822","POLD1"
"7746","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000106628","POLD2"
"7747","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000077514","POLD3"
"7748","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000175482","POLD4"
"7749","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000177084","POLE"
"7750","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000100479","POLE2"
"7751","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000148229","POLE3"
"7752","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000115350","POLE4"
"7753","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000179262","RAD23A"
"7754","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000119318","RAD23B"
"7755","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000100387","RBX1"
"7756","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000035928","RFC1"
"7757","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000049541","RFC2"
"7758","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000133119","RFC3"
"7759","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000163918","RFC4"
"7760","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000111445","RFC5"
"7761","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000132383","RPA1"
"7762","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000117748","RPA2"
"7763","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000106399","RPA3"
"7764","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000204086","RPA4"
"7765","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000136936","XPA"
"7766","CP:KEGG_LEGACY","KEGG_NUCLEOTIDE_EXCISION_REPAIR","ENSG00000154767","XPC"
"7767","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000033011","ALG1"
"7768","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000139133","ALG10"
"7769","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000175548","ALG10B"
"7770","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000253710","ALG11"
"7771","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000182858","ALG12"
"7772","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000101901","ALG13"
"7773","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000172339","ALG14"
"7774","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000119523","ALG2"
"7775","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000214160","ALG3"
"7776","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000120697","ALG5"
"7777","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000088035","ALG6"
"7778","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000159063","ALG8"
"7779","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000086848","ALG9"
"7780","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000086062","B4GALT1"
"7781","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000117411","B4GALT2"
"7782","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000158850","B4GALT3"
"7783","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000129562","DAD1"
"7784","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000244038","DDOST"
"7785","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000167130","DOLPP1"
"7786","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000172269","DPAGT1"
"7787","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000000419","DPM1"
"7788","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000136908","DPM2"
"7789","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000179085","DPM3"
"7790","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000033170","FUT8"
"7791","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000089597","GANAB"
"7792","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000111885","MAN1A1"
"7793","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000198162","MAN1A2"
"7794","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000177239","MAN1B1"
"7795","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000117643","MAN1C1"
"7796","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000112893","MAN2A1"
"7797","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000196547","MAN2A2"
"7798","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000131446","MGAT1"
"7799","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000168282","MGAT2"
"7800","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000128268","MGAT3"
"7801","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000071073","MGAT4A"
"7802","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000161013","MGAT4B"
"7803","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000152127","MGAT5"
"7804","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000167889","MGAT5B"
"7805","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000115275","MOGS"
"7806","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000163933","RFT1"
"7807","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000163902","RPN1"
"7808","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000118705","RPN2"
"7809","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000073849","ST6GAL1"
"7810","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000134910","STT3A"
"7811","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000163527","STT3B"
"7812","CP:KEGG_LEGACY","KEGG_N_GLYCAN_BIOSYNTHESIS","ENSG00000104723","TUSC3"
"7813","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000138031","ADCY3"
"7814","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000141480","ARRB2"
"7815","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000198668","CALM1"
"7816","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000143933","CALM2"
"7817","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000160014","CALM3"
"7818","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000178363","CALML3"
"7819","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000178372","CALML5"
"7820","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000169885","CALML6"
"7821","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000070808","CAMK2A"
"7822","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000058404","CAMK2B"
"7823","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000145349","CAMK2D"
"7824","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000148660","CAMK2G"
"7825","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000016490","CLCA1"
"7826","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000137975","CLCA2"
"7827","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000016602","CLCA4"
"7828","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000144191","CNGA3"
"7829","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000132259","CNGA4"
"7830","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000070729","CNGB1"
"7831","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000141404","GNAL"
"7832","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000100077","GRK3"
"7833","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000048545","GUCA1A"
"7834","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000112599","GUCA1B"
"7835","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000138472","GUCA1C"
"7836","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000132518","GUCY2D"
"7837","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000170790","OR10A2"
"7838","CP:KEGG_LEGACY","KEGG_OLFACTORY_TRANSDUCTION","ENSG00000170683","OR10A3"
